"id","f0","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63"
"1",0.159767958053348,0.0292017210354269,-0.0165260147320418,0.020141427450659,-0.00669537464765555,0.135545714045276,0.00626914265825872,-0.267578254589884,0.0577617504387474,0.119465454365476,-0.0692768118733529,-0.117232855454024,-0.325997709691582,0.0357118034370027,-0.0155363169673444,0.0793530537689004,0.0361596355124899,-0.0688690091266363,-0.140834772856107,-0.0510677414163219,0.0307793160710545,-0.0274228954269913,0.250342675853548,-0.0494204553409153,-0.136632183143683,0.0612980311450268,-0.00429890081763745,-0.0805994267752874,0.0515776430179817,0.138645872193091,0.0453314223336331,0.141515018997381,-0.0207704198684961,0.0769016459955003,0.130943320384455,-0.169394578154723,0.302768039576602,-0.155967490182046,0.108763725111409,0.0275414164229572,-0.105497611302272,0.270432102784518,-0.0564793205876284,0.0732226188650096,0.26052011938748,-0.120380641126353,0.092049468468909,0.26227650044812,0.0794191450639683,0.115258185836161,-0.0483088621777794,0.169464873161482,0.0713413520772376,0.0733127333774605,0.0627984947126015,-0.02456176715013,0.107608642536881,0.123356238675119,0.00138143900946962,-0.0922225334336845,-0.056307234880237,-0.117427320343528,0.00455182755146735,0.115287346363369
"132",-0.0662048426675273,0.0160377043766534,0.0486172272597977,-0.115142805924286,0.0582448337534684,-0.0244260948481113,-0.0774923634727372,-0.0745286054703094,-0.172711940066419,-0.181034661626165,0.175502039321426,-0.146063623564983,0.268601601634329,0.13582988236941,0.0284084868348866,-0.0498103228373041,0.0408349299616446,-0.176948157300218,0.0279061779658291,0.298654937679727,-0.16269872604635,0.0303733899660032,-0.161724033144181,0.135554806532016,0.0734429261503302,-0.0320046705470391,0.0245621044598115,0.0722268891470055,0.0400252092958371,-0.00306013809962163,-0.0515075657772968,-0.161972803287367,-0.175816060568764,0.0688875526785512,-0.0128544746227464,-0.0657613355630867,-0.0333526406999393,0.117187037009235,-0.155606393267029,0.153412415071216,0.0744651700007598,0.0914375222824456,0.00441906647693951,-0.201724482232757,-0.0583264308076009,0.0413311021408103,-0.058315827854442,0.0440717461122414,-0.174086411036262,-0.17685220225989,0.0469927468617236,-0.00104978219127916,-0.151474776653933,0.103884537196506,-0.0349190859736673,-0.0804855810682842,-0.185534462499361,0.252998287325861,0.0445035033303898,-0.268157719708329,0.186001334127863,-0.0562570652598353,-0.186597500792126,0.0039231646658025
"415",-0.100906627540388,0.022098149322204,0.0853165443158802,-0.161510333381574,0.0917682350276405,-0.158573393206374,-0.0283502330520096,0.0926225994742148,-0.0275186954743972,-0.0502644429580678,-0.119538912363539,0.0264537263155393,0.168297983776388,0.0815178576308426,-0.0565678114410111,-0.0294858971325131,0.0200756089840116,0.0229998217555637,-0.09742246073918,0.165264424972525,-0.0116173737230039,-0.127267097005793,0.0977553482388488,-0.171246549458352,0.142315706479763,-0.0343826632746495,0.0568392094400821,0.0625653102458797,0.0852127402661111,0.0834919115029415,-0.0995730752975653,0.167503792410658,-0.143249486707139,0.0476494541047751,-0.0925646858822966,-0.118199210120864,-0.23927212530883,-0.175560687141325,0.161426470644141,-0.00669875891428282,-0.0429215327446074,-0.426240647760227,-0.14136212903255,0.00738991220652448,-0.0709234692094991,-0.108450878632394,-0.0575184150026307,-0.0821222682945442,-0.0108965662004257,0.257978400360251,-0.0602005850780501,0.0448458531953528,0.18824849270273,0.0167138005217067,0.155587814624025,-0.0415419982180914,-0.183060355849092,-0.249320855302641,-0.0044270822214015,0.116361871874067,-0.00417404573181028,0.183398541860931,-0.105206961297505,-0.0644049162506273
"192",-0.0472006549885186,-0.243185062503643,0.144515806365124,-0.0576893281212766,0.00248241099588138,0.0464891042851823,0.00424973749424112,0.100862270248736,-0.059794134730372,-0.0876265755231093,-0.0675859542739937,-0.0162719220716288,-0.125708324452966,-0.0321949694485721,-0.234954791177238,0.0543094170933455,0.0885545562915515,0.0796446379992717,0.326050505045999,-0.269247404805789,0.105018352711107,0.161806719126866,-0.0822849400506957,-0.101663573396202,0.166364389562171,0.121850368801113,-0.119790312611588,0.0845686531138272,0.188569347535995,-0.13512894647491,0.305114444046971,-0.0173150053794324,0.0269626629520293,-0.113046589223016,0.0833133264540307,-0.022616334758128,-0.00859760329493156,-0.0847395647892576,-0.0122981083309529,-0.0728440373434882,0.0871325011542768,0.0577848137617813,0.0215159097765301,-0.0390792162911789,-0.0534976867778583,0.0280385922105958,0.179543339886632,0.0427514016944653,0.130950857399961,-0.0280579609353834,-0.0942857313925774,-0.0713743624491546,-0.166770920188871,0.017959773467887,0.123776895890031,0.083771145390441,0.0318885331762259,-0.0565541727517937,-0.163347997768065,0.0539780932566804,0.144542151012443,0.14931164973761,-0.314502318798894,0.0991574600806896
"760",0.0228271570079205,-0.119059780993633,-0.190831280973518,0.0530870649660797,0.13777514269615,0.0106561237021118,0.0804183692363335,-0.0562797479881482,0.100519447523015,0.064451109202318,-0.150316187301157,-0.149249691637134,-0.110192171958836,-0.0112961750280331,0.00459903192966514,0.128217804378941,0.0722220966578881,-0.243552383273537,-0.0527194780169078,-0.0176720884464794,0.114911523292603,0.159323102086092,-0.0124954069299193,0.0340901526894589,-0.0616180419563688,-0.0542533486494074,-0.18310419310498,0.0353716283490933,-0.0914019862959081,0.00382690573271168,0.0188871180825345,0.141802715135871,-0.0766520246851936,-0.14741787565209,0.107433784093097,-0.0190470323273853,-0.242347512043402,0.187343766162135,-0.118834940324428,0.0508547785571258,-0.0875512465642563,0.0339464794094762,0.2472674649262,0.0175042836286662,0.0144640311561808,-0.0496984545181229,-0.276060014269586,-0.305153994188027,-0.178194138332822,-0.0976617484210098,0.0152962403712755,-0.0578707222158134,0.15961068809983,-0.0486970228621183,-0.0411866619602087,0.160441864472985,0.158397497602844,0.152148941125373,0.124400955737973,-0.103366162119537,-0.0778940341794562,-0.0684373895478119,0.211843503768667,-0.170544133525748
"111",-0.00311672183400113,0.0643502713897922,-0.0972016766442024,0.0129796508733026,-0.00147907439792637,0.103241098198099,0.305323282300949,-0.144763630132481,0.108113762026371,0.147329133623705,0.130114365564678,0.151937576624321,0.0885936916793637,-0.118075909274557,-0.00158521425151808,0.0904136138354398,-0.180329729628571,0.0526145092288202,-0.012703991726671,0.238302074702197,-0.10520863420086,-0.247716947735608,0.119489458201744,-0.0207835532844935,0.134395157218072,-0.15621140206198,0.00641784454011778,0.0446819536870117,0.00181360847656262,0.163371600876603,-0.273545854383347,0.0823338401849418,0.0983313473774052,-0.011850958222587,0.0312054377328014,0.186842693529277,-0.0042936234721606,-0.127776925223834,-0.0113099976555108,-0.0767964091603166,-0.102407785463538,-0.034470581162128,-0.027214643836981,0.0770026092733506,-0.151538236527108,0.0170563110372622,0.168076229476746,0.00293393676062697,-0.0434390720351727,0.0642665291829528,-0.05134575186989,0.0091785807017023,-0.00904537696098756,-0.38465652362131,0.132815581062794,-0.161915488032392,-0.126260534937694,0.0216786048778572,0.0942733884215341,-0.0497989398535057,0.131890583198022,-0.146010244724401,-0.0313612153857152,-0.140709362263091
"901",0.104580562183117,-0.0702352494947143,0.073369621955077,-0.0247010924105913,0.00455883783716131,0.0265852240413725,-0.0393482343215296,0.1345431755642,-0.256058040659503,0.10965676328912,-0.0451916407919153,0.15338324169479,0.119803941226601,0.014373983173286,-0.00952217293135894,-0.163943310408349,0.201327757195385,-0.185784310016559,0.103332782232033,-0.17742035877492,-0.0601282717206804,-0.0277766869921041,-0.095024687083727,-0.142675317302255,-0.105352582618854,-0.0370958524057395,0.0657174396707047,-0.00192903124519823,-0.131208510698376,-0.220159704771358,-0.0257078965577911,-0.08420482946771,0.0646625659800111,-0.0483517853431687,-0.0834167460379328,-0.200722761232052,0.190087589791326,-0.348493438831801,0.115563913693881,-0.00200385773659824,-0.101669561326645,-0.0406863874030155,-0.0714050171258929,-0.130430504425988,-0.0405073412742304,-0.0913455941711608,0.049097115661961,0.218277233497359,0.029131163159383,-0.207262330147946,0.0231496774233244,-0.0555171923510745,-0.142613588768778,0.122148968871202,-0.179283027962664,-0.18817923440033,0.0763452412097407,-0.130103486452893,-0.0294838154267844,0.145394275784271,0.133382684377288,-0.0805721619443032,0.143767234192746,-0.114264079043041
"923",-0.212392396216015,0.0261308155071347,-0.266249349751114,0.0438054996355553,0.0124525097043123,-0.170332265499675,0.153625385071606,0.0391171245047328,-0.0456178226680126,-0.140238327188399,-0.0788823266472864,-0.256357118466761,0.152226750354153,0.29881150672879,0.035493425556324,-0.140893079796635,-0.026352832729985,0.197894900658724,0.0903887916218478,0.141913586745171,-0.256598394893567,-0.135837672791557,-0.108287169136052,0.1712568111802,0.0646791475731359,0.0132867048076287,0.193381596258536,0.0374229757559735,-0.0948720085801305,0.0271717585478281,-0.105250515543652,0.140354830374914,-0.0747088864565335,-0.0113406355032784,-0.0713329479561488,-0.0440836424713382,0.11191615690686,0.0842303374842995,0.245790156346985,0.0169770211044965,0.0496476971309525,0.0541318062116363,-0.0477418658200859,-0.256500274813475,0.117003014781951,-0.000414082792773861,-0.0102029385717828,-0.0976745969964827,-0.0762057635410109,0.0140755176515377,0.00861055121529753,-0.0894355620487375,0.0748813445364238,0.0971336190172938,-0.152025997408226,-0.0959470488630656,-0.0244579268628457,-0.0645929526237849,0.169541997694502,0.0667605356067845,-0.0299351575659621,-0.0500048564353724,-0.139994244034839,0.101886102093641
"207",-0.0847413366498933,0.267560066406226,-0.0415924205844279,-0.0934493132566696,0.0674013120214087,-0.165302549914034,-0.0110232765801441,-0.106337207843925,-0.0746298370060365,-0.161304469831167,-0.02878013320352,-0.050768324119773,0.0580975324260759,-0.105883779320188,0.00393797668752117,-0.037995759423319,0.0648382931990458,-0.111317580010015,0.0110356367572624,-0.08426265179623,0.124090675644112,-0.124490151721772,-0.19325944615954,0.0688958812923053,0.0326758793266853,0.0536878169471203,-0.0818935853843198,0.0569166556051818,-0.168774999587605,0.172209627241973,-0.147894355393014,-0.0288934663318694,0.0447454803877673,0.0847637866309353,-0.171190347250014,-0.186168035140153,-0.306848466760802,-0.0763684897481955,0.0798775496025757,0.0893524635555608,0.14447290814559,0.0169667190802809,-0.00570128498228046,0.00610884562931042,-0.271959715087494,-0.164886822916628,0.0666487313436194,-0.00582922260464762,0.0245873790735683,-0.0565554785683985,-0.076297831253756,0.0934453286276318,-0.0103424074174579,0.10325370577361,0.0729043011921286,0.105720899532169,-0.0446760830786568,0.373195597760678,-0.271961234921127,0.171138103389886,-0.117628771850279,-0.00498184144843155,-0.0084335154041274,0.0802781738980661
"653",-0.140274832359717,-0.0296317803442383,-0.100496664646632,0.058593157788852,0.0787603357470941,-0.10980288394271,-0.184102472681705,0.0550608857746652,0.354662802675388,-0.324887434040447,0.0459419350268977,0.254762713804114,-0.0424110630038391,0.0164857177429607,0.0821371571164916,-0.146722779496721,0.204918096536155,0.041211642770745,0.0728926239580548,-0.0276822623894943,0.0738338247987552,0.0819158158434458,-0.00829890864075666,-0.0795348543137999,-0.0991191583572925,0.135456699340703,-0.145565639570871,0.0105552814702261,0.0965389894524753,-0.00265627194931406,0.135547691806756,0.0579550997256642,-0.0113992770682427,-0.123913182932204,0.168341918624663,-0.167206713356122,0.135626838696034,0.0425343318358965,0.183849161435902,-0.0179217108570349,-0.162280475522518,-0.165169964049601,-0.126817591956729,-0.0592503669848199,0.0381749167590782,0.135323661837441,-0.0899614883562526,0.0603589374338422,0.0958956157485732,0.181927937747983,-0.0684343612099027,-0.125282104031666,0.135220397233794,-0.033215670949157,0.0655954091353338,-0.168216933351023,-0.0645625474770352,-0.218470900569013,-0.0869059436453472,0.05768723391263,-0.0703009234290714,-0.00508925656214015,0.0253520063820028,0.138923865690106
